Time,hour_of_day,day_of_year,solar_elevation_deg,track_mean,tracking_regime,Tair_WS,Tair_S1_center,wind_speed_kmh,Albedo_S1,Albedo_S2,Tsoil_S1_mean,Tsoil_S2_mean,Tsoil_S1_mean_lag_6h,Tsoil_S1_mean_lag_12h,VWC_S1_mean,VWC_S2_mean,VWC_diff_S1_minus_S2,ePAR_S1_mean,ePAR_S2_mean,IEC,energy_score,crop_score
2025-06-18 12:00:00,12,169,72.01332627188644,33.1,TRACKING_PM,27.1,28.9,9.28,129.0,122.5,30.1,30.4,,,27.2,26.25,0.9499999999999993,648.5,741.5,0.9021666666666667,1.0,0.8043333333333333
2025-06-18 18:00:00,18,169,15.225689974972775,2.17,HORIZONTAL,22.8,22.8,1.37,24.432333333333332,22.867333333333335,27.85,27.9,30.1,,28.3,33.849999999999994,-5.549999999999994,20.55,19.950000000000003,0.41400983026363314,0.24568632719393282,0.5823333333333335
2025-06-19 00:00:00,0,170,0.0,-3.0780000000000003,HORIZONTAL,20.0,19.7,0.816,0.5023333333333334,0.3373333333333333,25.45,25.450000000000003,27.85,30.1,24.35,32.0,-7.649999999999999,28.299999999999997,32.2,0.2602500000000001,0.0,0.5205000000000002
2025-06-19 06:00:00,6,170,15.237696905458206,-32.2,TRACKING_AM,26.3,27.8,11.6,56.03333333333333,57.36666666666667,27.200000000000003,26.85,25.45,27.85,27.799999999999997,32.55,-4.75,1345.5,1082.0,0.612770404478151,0.6497074756229687,0.5758333333333334
2025-06-19 12:00:00,12,170,72.03242026345819,33.1,TRACKING_PM,26.4,29.0,12.3,114.33333333333333,111.33333333333333,30.0,30.0,27.200000000000003,25.45,27.75,32.45,-4.700000000000003,813.5,864.0,0.8552480137233659,0.9123293607800651,0.7981666666666667
2025-06-19 18:00:00,18,170,15.237696905458206,2.19,HORIZONTAL,23.9,24.5,3.53,25.345000000000002,23.243333333333336,28.0,27.9,30.0,27.200000000000003,26.549999999999997,32.15,-5.600000000000001,14.5,14.05,0.420116043698086,0.2490487540628386,0.5911833333333333
2025-06-20 00:00:00,0,171,0.0,-3.062,HORIZONTAL,21.0,20.4,0.351,-0.4296666666666667,-0.6960666666666667,25.95,25.85,28.0,30.0,24.8,31.6,-6.800000000000001,27.1,28.65,0.2642916666666667,0.0,0.5285833333333334
2025-06-20 06:00:00,6,171,15.24533883216249,-32.2,TRACKING_AM,25.9,28.2,13.4,56.93333333333334,57.0,27.4,26.9,25.95,28.0,28.2,32.4,-4.199999999999999,1456.0,1140.5,0.5991793066088842,0.6233586132177682,0.5750000000000001
2025-06-20 12:00:00,12,171,72.04457368640865,33.1,TRACKING_PM,26.5,29.1,17.3,123.0,121.33333333333333,29.7,29.75,27.4,25.95,27.85,32.4,-4.549999999999997,829.5,908.0,0.8903949079089925,0.9977898158179849,0.783
2025-06-20 18:00:00,18,171,15.24533883216249,2.21,HORIZONTAL,24.0,25.0,6.88,18.933333333333334,18.046666666666667,27.9,27.799999999999997,29.7,27.4,27.0,31.85,-4.850000000000001,12.35,11.05,0.38635890213073315,0.18325113759479958,0.5894666666666667
2025-06-21 00:00:00,0,172,0.0,-3.056,HORIZONTAL,22.3,21.9,-0.0362,-0.8643333333333333,-1.0576666666666668,26.2,26.1,27.9,29.7,25.05,31.4,-6.349999999999998,27.6,28.799999999999997,0.2672333333333334,0.0,0.5344666666666668
2025-06-21 06:00:00,6,172,15.248614217970347,-32.2,TRACKING_AM,25.9,28.2,11.8,57.31,57.366666666666674,27.6,27.1,26.2,27.9,28.5,32.1,-3.6000000000000014,1475.0,1157.5,0.5960655471289275,0.6131310942578548,0.5790000000000001
2025-06-21 12:00:00,12,172,72.04978293941629,33.1,TRACKING_PM,26.9,29.6,15.6,129.33333333333334,127.66666666666667,29.9,30.049999999999997,27.6,26.2,28.1,32.0,-3.8999999999999986,860.5,940.0,0.8795000000000001,1.0,0.7590000000000001
2025-06-21 18:00:00,18,172,15.248614217970347,2.22,HORIZONTAL,24.1,24.9,5.85,25.67,23.843333333333334,28.1,28.049999999999997,29.9,27.6,27.15,31.4,-4.25,18.05,17.05,0.4176209823040809,0.24437529794149512,0.5908666666666667
2025-06-22 00:00:00,0,173,0.0,-3.042,HORIZONTAL,22.8,22.2,0.712,-0.8183333333333334,-0.8563333333333333,26.25,26.2,28.1,29.9,25.2,30.95,-5.75,29.95,31.0,0.26674166666666665,0.0,0.5334833333333333
2025-06-22 06:00:00,6,173,15.247522404413136,-32.2,TRACKING_AM,26.1,28.5,13.4,58.379999999999995,58.36666666666667,27.5,27.25,26.25,28.1,28.45,31.6,-3.150000000000002,1460.5,1143.0,0.5984220837847598,0.6100108342361864,0.5868333333333333
2025-06-22 12:00:00,12,173,72.04804647886704,33.1,TRACKING_PM,27.2,29.6,12.1,127.66666666666667,125.0,29.95,30.15,27.5,26.25,28.150000000000002,31.75,-3.599999999999998,804.5,896.5,0.8936215240158903,0.996576381365114,0.7906666666666667
2025-06-22 18:00:00,18,173,15.247522404413136,2.242,HORIZONTAL,26.3,27.0,7.37,12.541666666666666,11.970999999999998,28.45,28.45,29.95,27.5,26.9,31.2,-4.300000000000001,6.119999999999999,5.29,0.3415740032502709,0.1136780065005417,0.56947
2025-06-23 00:00:00,0,174,0.0,-3.0479999999999996,HORIZONTAL,23.7,24.3,5.04,-1.3399999999999999,-1.3866666666666667,27.0,26.95,28.45,29.95,25.049999999999997,30.85,-5.800000000000004,27.299999999999997,32.65,0.27240833333333336,0.0,0.5448166666666667
2025-06-23 06:00:00,6,174,15.242063610960724,-32.2,TRACKING_AM,27.3,29.0,8.62,56.48,56.43333333333334,27.85,27.65,27.0,28.45,28.65,31.65,-3.0,1466.0,1147.5,0.6091728060671724,0.6273456121343447,0.5910000000000001
2025-06-23 12:00:00,12,174,72.03936481931167,33.1,TRACKING_PM,27.3,29.8,15.8,124.33333333333333,122.33333333333333,30.25,30.4,27.85,27.0,28.3,31.45,-3.1499999999999986,821.0,899.0,0.8790775550740341,0.9813217768147346,0.7768333333333335
2025-06-23 18:00:00,18,174,15.242063610960724,2.2380000000000004,HORIZONTAL,25.0,25.4,5.29,21.726666666666663,20.98,28.6,28.5,30.25,27.85,27.299999999999997,30.950000000000003,-3.6500000000000057,19.85,18.4,0.3938947905381004,0.20937291440953415,0.5784166666666667
2025-06-24 00:00:00,0,175,0.0,-3.026,HORIZONTAL,21.4,20.2,-0.0393,-0.635,-0.5936666666666667,26.55,26.450000000000003,28.6,30.25,25.1,30.549999999999997,-5.449999999999996,27.75,29.85,0.2656,0.0,0.5312
2025-06-24 06:00:00,6,175,15.232238935257607,-32.2,TRACKING_AM,27.2,29.3,12.2,59.53333333333333,59.6,27.4,27.15,26.55,28.6,29.049999999999997,31.049999999999997,-2.0,1457.0,1140.0,0.5997756410256411,0.6153846153846154,0.5841666666666667
2025-06-24 12:00:00,12,175,72.02374053331317,33.1,TRACKING_PM,28.5,30.7,13.7,131.0,128.0,29.8,29.95,27.4,26.55,28.25,31.2,-2.9499999999999993,855.5,925.5,0.88075,1.0,0.7615000000000001
2025-06-24 18:00:00,18,175,15.232238935257607,2.252,HORIZONTAL,24.3,24.1,0.891,25.575666666666667,23.847333333333335,28.45,28.35,29.8,27.4,27.85,30.799999999999997,-2.9499999999999957,21.9,20.549999999999997,0.41729406825568804,0.24643813651137597,0.5881500000000001
2025-06-25 00:00:00,0,176,0.0,-2.518,HORIZONTAL,19.9,18.8,0.0678,0.38000000000000006,0.37600000000000006,26.299999999999997,26.2,28.45,29.8,25.549999999999997,30.4,-4.850000000000001,11.3,16.4,0.26011666666666666,0.0,0.5202333333333333
2025-06-25 06:00:00,6,176,15.218050354302253,-18.64,TRACKING_AM,30.4,32.9,10.5,59.92,62.695,29.1,28.65,26.299999999999997,28.45,31.55,31.5,0.05000000000000071,2319.5,1939.0,0.5227346514987361,0.5036359696641387,0.5418333333333334
2025-06-25 12:00:00,12,176,72.00117825068479,33.1,TRACKING_PM,30.3,31.8,8.54,117.0,114.60000000000001,29.65,29.95,29.1,26.299999999999997,30.8,31.200000000000003,-0.40000000000000213,800.5,819.0,0.8458139219934995,0.894127843986999,0.7975
2025-06-25 18:00:00,18,176,15.218050354302253,2.26,HORIZONTAL,25.5,25.7,3.01,21.456666666666667,20.14,28.5,28.6,29.65,29.1,28.25,30.7,-2.4499999999999993,15.7,14.3,0.40237562296858076,0.21975124593716142,0.5850000000000001
2025-06-26 00:00:00,0,177,0.0,-3.0,HORIZONTAL,23.9,24.3,3.89,-0.466,-0.608,27.1,27.1,28.5,29.65,25.85,30.25,-4.399999999999999,25.6,27.9,0.2739166666666667,0.0,0.5478333333333334
2025-06-26 06:00:00,6,177,15.199500726564299,-32.279999999999994,TRACKING_AM,27.4,29.2,9.74,57.836666666666666,57.1,27.75,27.7,27.1,28.5,29.299999999999997,30.75,-1.4500000000000028,1458.0,1137.0,0.604782322137956,0.6157313109425786,0.5938333333333334
2025-06-26 12:00:00,12,177,71.97168465711773,33.06,TRACKING_PM,27.9,30.0,12.2,132.0,128.33333333333334,29.45,29.85,27.75,27.1,28.299999999999997,29.85,-1.5500000000000043,859.0,928.5,0.8732500000000001,1.0,0.7465
2025-06-26 18:00:00,18,177,15.199500726564299,2.2640000000000002,HORIZONTAL,24.5,24.2,2.63,26.166999999999998,24.239333333333335,28.35,28.450000000000003,29.45,27.75,28.9,29.6,-0.7000000000000028,23.1,22.549999999999997,0.42159359877211994,0.25597053087757315,0.5872166666666667
2025-06-27 00:00:00,0,178,0.0,-2.972,HORIZONTAL,21.9,21.6,2.12,0.02999999999999999,0.09466666666666666,26.700000000000003,26.7,28.35,29.45,26.299999999999997,29.1,-2.8000000000000043,25.200000000000003,30.299999999999997,0.2655833333333334,0.0,0.5311666666666668
2025-06-27 06:00:00,6,178,15.176593795030358,-32.279999999999994,TRACKING_AM,27.8,29.9,11.1,60.26666666666667,60.46666666666667,27.25,27.200000000000003,26.700000000000003,28.35,29.700000000000003,30.2,-0.49999999999999645,1500.5,1165.0,0.6129701155651861,0.6427735644637054,0.5831666666666667
2025-06-27 12:00:00,12,178,71.93526849220035,33.019999999999996,TRACKING_PM,27.8,30.3,14.5,137.33333333333334,134.66666666666666,28.95,29.35,27.25,26.700000000000003,30.15,29.9,0.25,809.5,937.0,0.8970833333333333,1.0,0.7941666666666667
2025-06-27 18:00:00,18,178,15.176593795030358,2.272,HORIZONTAL,25.2,25.7,3.72,22.20266666666667,21.046666666666667,28.25,28.35,28.95,27.25,28.75,30.5,-1.75,24.299999999999997,23.55,0.39693534669555797,0.19392069339111592,0.59995
2025-06-28 00:00:00,0,179,0.0,-2.946,HORIZONTAL,23.0,23.2,2.57,-0.41691666666666666,-0.45396666666666663,27.05,27.049999999999997,28.25,28.95,26.65,30.5,-3.8500000000000014,25.75,31.200000000000003,0.28099166666666664,0.0,0.5619833333333333
2025-06-28 06:00:00,6,179,15.149334191164773,-32.3,TRACKING_AM,28.3,29.9,7.89,58.71666666666667,58.6,27.5,27.45,27.05,28.25,30.1,31.05,-0.9499999999999993,1443.5,1126.0,0.6022295955218491,0.6302925243770314,0.5741666666666666
2025-06-28 12:00:00,12,179,71.89194054682821,33.0,TRACKING_PM,28.1,30.3,12.9,135.66666666666666,133.66666666666666,29.2,29.549999999999997,27.5,27.05,29.9,30.1,-0.20000000000000284,837.0,918.5,0.8936666666666666,1.0,0.7873333333333333
2025-06-28 18:00:00,18,179,15.149334191164773,2.276,HORIZONTAL,25.6,26.0,2.44,25.86433333333333,24.14,28.5,28.65,29.2,27.5,30.450000000000003,30.6,-0.14999999999999858,20.9,20.4,0.42009389671361497,0.2519211267605634,0.5882666666666666
2025-06-29 00:00:00,0,180,0.0,-2.928,HORIZONTAL,22.9,22.6,2.41,-0.06685999999999999,-0.3409,27.25,27.25,28.5,29.2,27.7,30.2,-2.5,25.65,32.15,0.28813333333333335,0.0,0.5762666666666667
2025-06-29 06:00:00,6,180,15.11772743976774,-32.3,TRACKING_AM,31.5,32.9,7.92,59.06666666666666,58.86666666666667,27.65,27.549999999999997,27.25,28.5,30.9,30.6,0.29999999999999716,1441.5,1121.5,0.6007128927410617,0.6294257854821235,0.572
2025-06-29 12:00:00,12,180,71.84171366000659,33.0,TRACKING_PM,30.9,32.5,9.36,135.66666666666666,134.0,29.200000000000003,29.6,27.65,27.25,29.6,28.85,0.75,865.5,941.0,0.8745833333333334,1.0,0.7491666666666668
2025-06-29 18:00:00,18,180,15.11772743976774,2.27,HORIZONTAL,26.2,25.6,0.667,25.822333333333333,24.55633333333333,28.6,28.8,29.200000000000003,27.65,30.65,29.4,1.25,21.0,21.65,0.42965235644637056,0.2597547128927411,0.59955
2025-06-30 00:00:00,0,181,0.0,-2.8920000000000003,HORIZONTAL,23.1,22.3,0.468,0.1045,-0.003333333333333332,27.35,27.4,28.6,29.200000000000003,27.799999999999997,29.0,-1.2000000000000028,24.7,29.849999999999998,0.2815083333333333,0.0,0.5630166666666666
2025-06-30 06:00:00,6,181,15.081779964709128,-32.3,TRACKING_AM,30.1,31.6,7.83,60.660000000000004,59.43333333333334,27.55,27.6,27.35,28.6,30.950000000000003,30.6,0.3500000000000014,1439.0,1100.5,0.5964892560491152,0.622145178764897,0.5708333333333333
2025-06-30 12:00:00,12,181,71.78460271504608,33.0,TRACKING_PM,30.8,32.7,10.3,139.66666666666666,136.33333333333334,29.1,29.45,27.55,27.35,29.75,28.6,1.1499999999999986,853.5,922.0,0.8803333333333334,1.0,0.7606666666666668
2025-06-30 18:00:00,18,181,15.081779964709128,2.272,HORIZONTAL,26.5,26.5,3.07,26.200000000000003,24.156666666666666,28.65,28.75,29.1,27.55,32.55,31.4,1.1499999999999986,22.299999999999997,19.950000000000003,0.3986825478512099,0.24994842903575298,0.5474166666666668
2025-07-01 00:00:00,0,182,0.0,-2.53,HORIZONTAL,23.7,23.3,2.87,-0.33280000000000004,-0.27903333333333336,27.45,27.6,28.65,29.1,28.85,29.6,-0.75,14.55,9.14,0.28886500000000004,0.0,0.5777300000000001
2025-07-01 06:00:00,6,182,15.041499095512554,-31.5,TRACKING_AM,30.5,33.6,12.4,25.105,22.43,28.45,28.35,27.45,28.65,30.6,29.05,1.5500000000000007,1924.5,1867.5,0.47552582159624424,0.363718309859155,0.5873333333333335
2025-07-01 12:00:00,12,182,71.72062463515216,33.0,TRACKING_PM,30.0,32.5,7.66,136.33333333333334,135.66666666666666,29.25,29.4,28.45,27.45,29.65,28.95,0.6999999999999993,1071.0,881.5,0.8502015167930661,0.9964030335861322,0.704
2025-07-01 18:00:00,18,182,15.041499095512554,2.268,HORIZONTAL,27.6,27.6,3.72,13.675666666666666,13.094999999999999,28.6,28.75,29.25,28.45,31.450000000000003,30.25,1.2000000000000028,13.5,12.05,0.34834011375947993,0.12433022751895993,0.5723499999999999
2025-07-02 00:00:00,0,183,0.0,-2.83,HORIZONTAL,23.6,23.9,5.06,-0.6813333333333333,-0.651,27.5,27.6,28.6,29.25,28.1,29.1,-1.0,24.9,32.25,0.2863583333333334,0.0,0.5727166666666668
2025-07-02 06:00:00,6,183,14.99689307476021,-32.3,TRACKING_AM,29.9,31.4,7.12,63.23333333333333,61.866666666666674,27.5,27.6,27.5,28.6,30.950000000000003,30.45,0.5000000000000036,1460.5,1137.5,0.602353015529072,0.6323726977248104,0.5723333333333334
2025-07-02 12:00:00,12,183,71.64979837841078,33.0,TRACKING_PM,29.2,30.8,9.3,140.0,139.0,28.85,29.15,27.5,27.5,29.4,29.15,0.25,713.0,879.0,0.9147616468039004,0.9995232936078007,0.8300000000000001
2025-07-02 18:00:00,18,183,14.99689307476021,2.2640000000000002,HORIZONTAL,26.2,25.8,0.0987,11.985666666666667,13.777666666666669,28.4,28.65,28.85,27.5,30.2,31.05,-0.8500000000000014,12.15,11.149999999999999,0.34560400866738894,0.1106080173347779,0.5806
2025-07-03 00:00:00,0,184,0.0,-2.802,HORIZONTAL,25.1,25.4,3.2,-0.3572666666666666,-0.5963333333333334,27.75,28.0,28.4,28.85,28.55,29.55,-1.0,24.05,28.5,0.29484166666666667,0.0,0.5896833333333333
2025-07-03 06:00:00,6,184,14.947971066285378,-32.3,TRACKING_AM,29.0,30.2,1.57,59.93000000000001,59.199999999999996,27.9,28.1,27.75,28.4,30.25,30.9,-0.6499999999999986,1438.0,1112.5,0.5956052726616108,0.6065438786565548,0.5846666666666667
2025-07-03 12:00:00,12,184,71.57214493217027,32.9,TRACKING_PM,28.6,30.7,11.5,141.33333333333334,138.66666666666666,28.9,29.200000000000003,27.9,27.75,30.8,29.45,1.3500000000000014,750.0,815.0,0.917400866738895,0.9808017334777899,0.8540000000000001
2025-07-03 18:00:00,18,184,14.947971066285378,2.2640000000000002,HORIZONTAL,25.0,25.4,3.99,7.315666666666666,6.514,28.25,28.4,28.9,27.9,32.95,30.6,2.3500000000000014,5.67,5.01,0.30097037558685447,0.05221408450704225,0.5497266666666667
2025-07-04 00:00:00,0,185,0.0,-2.766,HORIZONTAL,23.1,23.9,6.94,-0.601,-0.6696666666666666,27.4,27.549999999999997,28.25,28.9,29.9,29.4,0.5,23.2,27.35,0.2985083333333333,0.0,0.5970166666666666
2025-07-04 06:00:00,6,185,14.894743164116205,-32.3,TRACKING_AM,28.5,30.5,9.91,62.026666666666664,61.96666666666667,27.5,27.6,27.4,28.25,31.65,30.05,1.5999999999999979,1348.0,1077.5,0.5711439147706754,0.5739544962080173,0.5683333333333334
2025-07-04 12:00:00,12,185,71.4876873068227,32.9,TRACKING_PM,29.1,31.2,,139.33333333333334,137.0,28.7,28.95,27.5,27.4,32.75,29.6,3.1499999999999986,836.5,892.0,0.8771007583965331,0.9782015167930662,0.776
2025-07-04 18:00:00,18,185,14.894743164116205,2.25,HORIZONTAL,26.0,26.6,,22.473333333333333,20.7,28.35,28.45,28.7,27.5,33.349999999999994,30.3,3.0499999999999936,12.100000000000001,11.2,0.38334978331527636,0.21559956663055257,0.5511000000000001
2025-07-05 00:00:00,0,186,0.0,-2.7380000000000004,HORIZONTAL,23.1,23.9,,-0.5316666666666666,-0.7413333333333333,27.4,27.549999999999997,28.35,28.7,30.35,29.25,1.1000000000000014,23.7,26.25,0.30040833333333333,0.0,0.6008166666666667
2025-07-05 06:00:00,6,186,14.837220402130304,-32.3,TRACKING_AM,29.3,30.5,,64.73333333333333,63.9,27.45,27.55,27.4,28.35,32.5,30.950000000000003,1.5499999999999972,1376.5,1087.5,0.5632242686890574,0.5824485373781149,0.544
2025-07-05 12:00:00,12,186,71.3964505289852,32.9,TRACKING_PM,30.1,31.3,,120.33333333333333,118.33333333333333,28.55,28.8,27.45,27.4,31.75,29.85,1.8999999999999986,722.0,737.5,0.8475673528349585,0.8164680390032504,0.8786666666666667
2025-07-05 18:00:00,18,186,14.837220402130304,2.244,HORIZONTAL,26.3,26.4,,20.599999999999998,18.963333333333335,28.299999999999997,28.5,28.55,27.45,33.5,31.05,2.4499999999999993,21.25,19.4,0.35349388768508494,0.16210444203683644,0.5448833333333335
2025-07-06 00:00:00,0,187,0.0,-2.698,HORIZONTAL,23.4,23.9,,-0.5003333333333333,-0.5646666666666667,27.6,27.75,28.299999999999997,28.55,31.400000000000002,29.7,1.7000000000000028,23.0,26.7,0.29769999999999996,0.0,0.5953999999999999
2025-07-06 06:00:00,6,187,14.775414764377258,-32.3,TRACKING_AM,28.2,29.8,,61.88666666666666,60.86666666666667,27.6,27.75,27.6,28.299999999999997,33.55,31.55,1.9999999999999964,1387.0,1064.0,0.5593480498374865,0.593196099674973,0.5255000000000001
2025-07-06 12:00:00,12,187,71.29846163408408,32.879999999999995,TRACKING_PM,28.9,30.3,,111.3,108.5,28.55,28.8,27.6,27.6,32.5,30.099999999999998,2.400000000000002,603.0,632.0,0.8572555976886964,0.774344528710726,0.9401666666666668
2025-07-06 18:00:00,18,187,14.775414764377258,2.232,HORIZONTAL,23.3,24.7,,20.78,19.20266666666667,27.9,28.049999999999997,28.55,27.6,33.55,30.75,2.799999999999997,11.7,10.25,0.3742658270133623,0.19904832069339112,0.5494833333333334
2025-07-07 00:00:00,0,188,0.0,-2.666,HORIZONTAL,22.6,23.5,,-1.0616666666666665,-1.5266666666666666,27.05,27.1,27.9,28.55,31.200000000000003,29.6,1.6000000000000014,20.45,18.85,0.2919666666666667,0.0,0.5839333333333334
2025-07-07 06:00:00,6,188,14.709339196022237,-32.3,TRACKING_AM,26.2,27.7,,55.68666666666667,55.653333333333336,27.2,27.25,27.05,27.9,33.75,31.3,2.4499999999999993,1372.5,1093.0,0.44725505597688703,0.3773434452871073,0.5171666666666668
2025-07-07 12:00:00,12,188,71.19374965834366,32.8,TRACKING_PM,27.0,29.1,,146.0,144.0,27.85,28.15,27.2,27.05,32.6,30.200000000000003,2.3999999999999986,796.5,873.0,0.9018048934633442,0.9974431202600218,0.8061666666666667
2025-07-07 18:00:00,18,188,14.709339196022237,2.224,HORIZONTAL,23.8,25.1,,9.51,8.563333333333333,27.3,27.6,27.85,27.2,34.75,31.15,3.6000000000000014,11.850000000000001,10.600000000000001,0.29222924340917295,0.06664182015167931,0.5178166666666666
2025-07-08 00:00:00,0,189,0.0,-2.618,HORIZONTAL,21.4,22.4,,-0.5374,-1.135,26.75,26.85,27.3,27.85,31.450000000000003,29.75,1.7000000000000028,11.35,9.765,0.28351916666666666,0.0,0.5670383333333333
2025-07-08 06:00:00,6,189,14.639007614861683,-32.3,TRACKING_AM,23.9,25.9,,37.41,36.78666666666667,26.3,26.450000000000003,26.75,27.3,33.349999999999994,30.85,2.499999999999993,1129.5,948.0,0.4241955579631637,0.22939111592632722,0.6190000000000002
2025-07-08 12:00:00,12,189,71.08234563018222,32.8,TRACKING_PM,25.0,27.1,,138.66666666666666,136.0,26.799999999999997,27.15,26.3,26.75,32.75,29.75,3.0,790.0,847.0,0.8859704767063923,0.9714409534127845,0.8005
2025-07-08 18:00:00,18,189,14.639007614861683,2.198,HORIZONTAL,23.3,24.1,,7.05,6.0760000000000005,26.4,26.75,26.799999999999997,26.3,34.9,31.15,3.75,9.06,7.805,0.2664385509209101,0.036422101841820154,0.4964550000000001
2025-07-09 00:00:00,0,190,0.0,-2.5780000000000003,HORIZONTAL,23.2,23.9,,-0.9196666666666666,-1.18,26.200000000000003,26.45,26.4,26.799999999999997,32.95,30.25,2.700000000000003,23.4,21.75,0.2694416666666667,0.0,0.5388833333333334
2025-07-09 06:00:00,6,190,14.56443492335888,-32.3,TRACKING_AM,24.4,25.8,,29.673333333333332,29.34,26.0,26.2,26.200000000000003,26.4,32.75,31.2,1.5500000000000007,677.5,594.0,0.5206178223185266,0.1557356446370531,0.8855000000000001
2025-07-09 12:00:00,12,190,70.96428256101764,32.8,TRACKING_PM,25.0,26.7,,85.93333333333334,82.63333333333333,26.25,26.55,26.0,26.200000000000003,31.65,30.4,1.25,623.0,594.0,0.7394826652221018,0.5439653304442037,0.935
2025-07-09 18:00:00,18,190,14.56443492335888,2.176,HORIZONTAL,24.7,25.0,,7.366,6.407933333333333,26.2,26.4,26.25,26.0,32.349999999999994,31.65,0.6999999999999957,5.8149999999999995,4.74,0.28030355092091014,0.04442210184182015,0.5161850000000001
2025-07-10 00:00:00,0,191,0.0,-2.5439999999999996,HORIZONTAL,23.2,24.0,,-1.015,-1.2700000000000002,26.15,26.25,26.2,26.25,31.549999999999997,30.8,0.7499999999999964,21.15,18.1,0.27287500000000003,0.0,0.5457500000000001
2025-07-10 06:00:00,6,191,14.485637021144756,-32.3,TRACKING_AM,24.6,26.2,,21.80333333333333,21.333333333333332,26.1,26.200000000000003,26.15,26.2,32.7,32.2,0.5,517.5,475.5,0.4664243409172987,0.10418201516793066,0.8286666666666667
2025-07-10 12:00:00,12,191,70.83959543548531,32.739999999999995,TRACKING_PM,25.8,28.0,,116.56666666666666,111.63333333333333,26.45,26.6,26.1,26.15,31.9,31.45,0.4499999999999993,806.5,898.5,0.7951313651137595,0.832762730227519,0.7575000000000001
2025-07-10 18:00:00,18,191,14.485637021144756,2.156,HORIZONTAL,23.9,24.6,,16.697666666666667,15.804733333333333,26.5,26.6,26.45,26.1,32.4,32.25,0.14999999999999858,7.09,6.109999999999999,0.338102383531961,0.162804767063922,0.5134
2025-07-11 00:00:00,0,192,0.0,-2.504,HORIZONTAL,21.9,22.3,,-0.09296666666666666,-0.4283333333333334,26.05,26.200000000000003,26.5,26.45,31.35,32.0,-0.6499999999999986,24.4,23.9,0.2669666666666667,0.0,0.5339333333333334
2025-07-11 06:00:00,6,192,14.402630817927262,-32.3,TRACKING_AM,27.2,28.4,,49.776666666666664,50.133333333333326,26.25,26.4,26.05,26.5,32.099999999999994,32.5,-0.4000000000000057,1042.0,846.5,0.5180976886962803,0.3605287107258938,0.6756666666666667
2025-07-11 12:00:00,12,192,70.70832120107148,32.7,TRACKING_PM,27.9,29.8,,125.33333333333333,120.0,27.15,27.4,26.25,26.05,31.5,31.75,-0.25,787.0,850.5,0.8372565908270133,0.8781798483206934,0.7963333333333333
2025-07-11 18:00:00,18,192,14.402630817927262,2.1420000000000003,HORIZONTAL,25.8,26.5,,20.12,18.563333333333336,27.15,27.3,27.15,26.25,32.3,32.6,-0.30000000000000426,16.6,16.35,0.34829060130010836,0.1664312026002167,0.53015
2025-07-12 00:00:00,0,193,0.0,-2.464,HORIZONTAL,23.9,24.3,,-0.7802666666666668,-1.083,26.8,26.9,27.15,27.15,31.25,31.95,-0.6999999999999993,22.65,19.299999999999997,0.27415833333333334,0.0,0.5483166666666667
2025-07-12 06:00:00,6,193,14.315434246750192,-32.3,TRACKING_AM,26.6,28.9,,57.346666666666664,56.913333333333334,27.0,26.95,26.8,27.15,32.099999999999994,32.6,-0.5000000000000071,1050.5,765.5,0.5585322318526544,0.40556446370530874,0.7115000000000002
2025-07-12 12:00:00,12,193,70.57049875716491,30.3,TRACKING_PM,21.4,22.9,,46.31333333333333,44.27333333333333,26.6,26.6,27.0,26.8,32.400000000000006,32.95,-0.5499999999999972,249.0,276.5,0.5046512278801011,0.33346912242686894,0.6758333333333333
2025-07-12 18:00:00,18,193,14.315434246750192,2.116,HORIZONTAL,21.3,22.2,,13.100333333333332,12.243333333333334,25.6,25.549999999999997,26.6,27.0,32.75,33.4,-0.6499999999999986,22.049999999999997,20.1,0.2943149783315276,0.10507995666305527,0.4835499999999999
2025-07-13 00:00:00,0,194,0.0,-2.414,HORIZONTAL,19.3,20.2,,-0.5453333333333333,-0.8546666666666667,25.2,25.15,25.6,26.6,31.55,32.5,-0.9499999999999993,20.9,30.75,0.25335833333333335,0.0,0.5067166666666667
2025-07-13 06:00:00,6,194,14.224066277540706,-32.260000000000005,TRACKING_AM,24.3,26.2,,49.78333333333333,48.26666666666667,25.15,25.1,25.2,25.6,32.35,32.95,-0.6000000000000014,1456.5,1172.5,0.5569567533405562,0.6420801733477791,0.4718333333333332
2025-07-13 12:00:00,12,194,70.42616894353021,32.660000000000004,TRACKING_PM,27.1,28.8,,125.0,128.0,26.0,26.1,25.15,25.2,31.3,32.3,-0.9999999999999964,838.5,946.0,0.8590833333333334,1.0,0.7181666666666668
2025-07-13 18:00:00,18,194,14.224066277540706,2.09,HORIZONTAL,24.1,24.1,,26.124,24.657666666666668,25.95,26.1,26.0,25.15,32.3,33.1,-0.8000000000000043,19.95,20.15,0.38676518598772114,0.27166370530877576,0.5018666666666666
2025-07-14 00:00:00,0,195,0.0,-2.38,HORIZONTAL,21.1,21.5,,-0.2739,-0.3492333333333333,25.5,25.6,25.95,26.0,31.25,32.4,-1.1499999999999986,21.4,30.05,0.2597416666666667,0.0,0.5194833333333334
